customer_id,age,tenure_months,region,subscription_tier,num_purchases_quarter,avg_monthly_spend_gbp,returns_per_purchase,last_login_days_ago,avg_review_polarity,support_tickets_quarter,churned
109464,25,58,Scotland,free,6,29.72,0.189,7.0,0.009,1,0
109465,39,72,South,basic,10,32.84,0.296,3.0,0.003,1,0
109466,58,28,London,basic,5,152.72,0.155,16.0,0.097,1,0
109467,32,12,Scotland,free,6,169.9,0.029,,-0.204,0,1
109468,73,0,London,free,4,42.61,0.249,10.0,-0.449,1,0
109469,75,5,Scotland,free,7,135.72,0.103,25.0,-0.031,2,0
109470,41,46,North,free,8,47.83,0.263,35.0,,2,1
109471,64,43,South,free,8,41.92,0.299,57.0,,0,0
109472,65,46,North,free,3,70.67,0.101,60.0,0.278,1,0
109473,60,1,London,basic,9,32.37,0.042,38.0,,0,0
109474,29,31,London,premium,11,43.12,0.01,40.0,0.39,1,0
109475,21,13,South,basic,8,139.6,0.125,,0.15,0,0
109476,39,24,London,free,5,68.85,0.308,2.0,0.042,4,1
109477,26,45,Wales,free,12,71.22,0.059,20.0,0.162,0,0
109478,36,20,South,free,5,46.54,0.289,,-0.411,4,1
109479,58,48,North,premium,6,43.69,0.155,3.0,-0.01,2,0
109480,55,21,London,free,5,59.13,0.015,21.0,0.423,0,0
109481,31,37,London,premium,1,93.97,0.043,7.0,0.914,0,0
109482,19,33,Scotland,free,4,69.38,0.08,4.0,-0.125,0,0
109483,32,28,London,basic,5,83.54,0.065,4.0,,1,0
109484,46,9,North,free,7,15.46,0.005,8.0,,2,0
109485,67,42,North,free,6,27.02,0.121,74.0,,2,0
109486,41,72,North,basic,5,35.53,0.093,117.0,0.236,1,0
109487,36,46,London,premium,9,74.01,0.057,3.0,-0.341,1,0
109488,52,54,North,free,12,70.46,0.131,20.0,0.169,1,0
109489,22,58,London,basic,3,86.0,0.052,22.0,,1,0
109490,32,2,London,free,9,42.87,0.322,6.0,,0,0
109491,20,57,North,basic,4,58.85,0.361,,-0.405,1,0
109492,51,17,North,basic,8,188.68,0.086,33.0,0.14,1,0
109493,45,48,London,premium,5,55.87,0.068,1.0,,2,0
109494,54,71,North,free,1,14.85,0.098,3.0,0.134,0,0
109495,56,65,London,basic,8,76.65,0.092,70.0,,4,0
109496,42,30,Scotland,free,6,124.99,0.008,59.0,-0.074,2,0
109497,72,61,Ireland,free,8,121.41,0.166,7.0,0.206,4,0
109498,75,45,London,basic,7,43.41,0.169,25.0,,1,0
109499,24,9,South,free,5,45.52,0.068,63.0,,1,0
109500,75,17,London,free,7,92.72,0.17,6.0,-0.487,2,0
109501,30,69,South,free,7,60.29,0.108,34.0,0.114,1,0
109502,33,66,Scotland,free,4,80.09,0.201,54.0,,0,0
109503,51,65,London,basic,9,36.54,0.066,28.0,,1,0
109504,19,28,London,free,7,70.48,0.154,,0.25,1,0
109505,40,23,Scotland,premium,7,37.46,0.077,10.0,0.263,3,0
109506,30,58,London,free,5,47.01,0.003,63.0,,0,0
109507,48,1,South,basic,4,25.6,0.245,42.0,0.583,1,0
109508,69,65,North,free,5,30.91,0.194,12.0,-0.091,4,0
109509,76,44,Scotland,free,9,20.0,0.022,9.0,0.775,1,0
109510,31,46,London,basic,7,18.19,0.166,17.0,,2,0
109511,52,32,South,free,4,28.27,0.215,44.0,0.16,1,1
109512,47,71,London,basic,4,73.39,0.074,16.0,-0.356,1,0
109513,44,54,London,free,1,64.43,0.076,7.0,-0.29,1,0
109514,57,3,North,premium,5,97.85,0.113,,0.235,0,0
109515,80,38,South,basic,5,39.57,0.178,62.0,0.067,2,0
109516,43,62,London,free,11,18.93,0.197,31.0,-0.106,0,0
109517,22,5,London,free,10,69.78,0.167,33.0,,1,1
109518,75,53,South,free,9,53.8,0.183,11.0,0.138,1,0
109519,76,17,Scotland,free,4,49.52,0.084,7.0,-0.221,0,0
109520,38,36,North,basic,11,25.44,0.01,17.0,0.016,2,0
109521,49,64,London,free,1,42.12,0.116,,0.068,1,0
109522,72,35,Scotland,free,6,87.48,0.175,46.0,,2,0
109523,49,2,London,free,4,23.45,0.098,40.0,,2,0
109524,48,1,London,free,2,15.08,0.027,1.0,,0,0
109525,76,53,North,free,8,60.32,0.026,41.0,0.536,1,0
109526,70,67,South,basic,4,30.93,0.285,8.0,-0.433,1,0
109527,49,21,London,basic,2,91.53,0.048,98.0,0.761,2,0
109528,28,68,South,free,8,43.07,0.016,8.0,-0.371,1,0
109529,45,33,South,free,4,26.18,0.095,56.0,,1,1
109530,60,4,London,basic,6,60.23,0.184,62.0,,1,1
109531,35,38,North,free,10,53.09,0.224,16.0,-0.099,1,0
109532,51,71,London,free,6,53.15,0.029,40.0,0.8,1,0
109533,59,18,London,premium,8,25.55,0.079,35.0,-0.185,4,0
109534,23,70,London,basic,7,126.75,0.02,7.0,-0.113,1,0
109535,53,47,North,free,6,35.87,0.025,3.0,,1,0
109536,64,28,South,free,5,148.8,0.014,29.0,0.698,0,0
109537,31,50,London,free,3,16.38,0.087,59.0,0.539,0,0
109538,52,29,South,basic,4,99.82,0.085,,0.222,0,0
109539,62,6,London,basic,4,77.33,0.137,94.0,-0.289,0,0
109540,20,63,Wales,free,3,44.16,0.266,14.0,-0.468,0,0
109541,58,27,South,free,5,17.0,0.065,74.0,-0.194,1,0
109542,34,41,South,free,5,56.66,0.189,,-0.544,2,1
109543,43,54,North,free,4,14.89,0.285,11.0,-0.286,1,1
109544,58,6,North,basic,4,39.5,0.193,11.0,,3,1
109545,18,52,Ireland,premium,5,94.34,0.058,21.0,,2,0
109546,19,26,Scotland,basic,7,47.3,0.215,22.0,-0.295,0,0
109547,46,39,Ireland,premium,4,47.24,0.196,16.0,0.492,0,0
109548,77,33,North,premium,3,142.58,0.205,28.0,0.193,1,0
109549,18,56,London,free,7,59.59,0.316,10.0,0.133,0,0
109550,67,13,London,free,11,180.3,0.111,,,0,1
109551,22,7,South,basic,6,43.09,0.219,19.0,-0.001,2,0
109552,48,29,London,premium,10,110.76,0.079,4.0,0.175,1,0
109553,45,8,North,basic,8,48.85,0.145,,,1,0
109554,47,17,London,free,5,69.14,0.025,44.0,,1,0
109555,23,47,South,basic,8,30.46,0.079,14.0,0.616,2,0
109556,65,59,Ireland,basic,8,64.67,0.057,8.0,-0.013,0,0
109557,35,50,South,basic,5,67.71,0.12,2.0,0.598,2,0
109558,66,23,South,free,9,59.26,0.254,24.0,0.128,2,0
109559,59,59,Wales,free,5,16.13,0.008,50.0,0.395,0,0
109560,52,29,North,free,7,111.47,0.192,25.0,0.121,2,0
109561,37,13,South,free,10,67.39,0.214,23.0,0.069,2,0
109562,59,55,London,free,6,73.96,0.06,,-0.026,2,0
109563,80,37,London,basic,6,156.6,0.264,103.0,,0,1
109564,76,27,North,premium,4,51.56,0.183,73.0,-0.278,2,0
109565,75,48,North,free,3,87.45,0.237,2.0,0.222,2,0
109566,31,52,North,premium,7,93.23,0.034,,0.501,0,0
109567,54,16,South,free,5,44.82,0.009,14.0,-0.214,0,0
109568,43,8,North,free,8,54.61,0.231,2.0,,3,0
109569,78,37,Wales,premium,4,31.29,0.094,94.0,,2,0
109570,77,3,North,free,5,9.79,0.072,37.0,-0.149,3,0
109571,72,46,South,free,6,32.17,0.071,2.0,,2,0
109572,28,32,Scotland,free,8,20.71,0.115,15.0,-0.111,2,0
109573,38,15,South,basic,6,19.03,0.034,4.0,,0,0
109574,62,43,North,basic,8,33.18,0.05,11.0,,0,0
109575,65,27,North,free,7,284.88,0.093,11.0,0.446,1,0
109576,40,28,North,free,9,24.08,0.157,29.0,-0.08,0,0
109577,26,15,North,basic,4,77.83,0.185,,,0,0
109578,26,49,Scotland,basic,5,14.6,0.3,10.0,0.303,0,0
109579,61,65,South,basic,8,66.91,0.023,19.0,,1,0
109580,46,45,North,free,7,87.3,0.258,13.0,,0,0
109581,48,17,London,free,5,24.93,0.01,9.0,0.532,0,1
109582,69,60,South,free,6,34.5,0.067,7.0,0.448,1,0
109583,19,8,London,premium,4,28.29,0.047,19.0,,1,0
109584,65,21,London,free,5,77.06,0.115,88.0,0.048,2,0
109585,35,2,London,free,7,66.49,0.045,8.0,0.125,1,0
109586,76,61,South,free,8,95.04,0.082,,0.309,4,0
109587,78,3,Ireland,free,6,48.68,0.029,20.0,,0,0
109588,49,39,London,free,6,18.58,0.079,61.0,0.346,1,0
109589,37,13,London,free,6,24.95,0.05,43.0,-0.323,0,0
109590,32,15,London,free,5,20.96,0.084,27.0,0.124,4,0
109591,29,44,London,free,5,29.71,0.07,16.0,0.556,1,0
109592,80,58,Scotland,free,9,36.01,0.213,11.0,,2,0
109593,29,1,Scotland,premium,6,39.07,0.136,2.0,0.156,0,0
109594,46,11,North,free,7,48.83,0.008,12.0,,1,0
109595,48,20,London,free,6,14.63,0.299,3.0,-0.071,1,0
109596,60,68,Scotland,free,4,95.79,0.076,,0.109,1,0
109597,71,4,Wales,free,10,65.95,0.133,8.0,-0.499,1,0
109598,53,13,Scotland,free,5,41.52,0.097,37.0,0.287,2,1
109599,65,29,London,basic,4,36.83,0.103,26.0,0.375,0,0
109600,53,23,North,free,4,37.57,0.01,9.0,0.354,4,0
109601,45,3,Wales,basic,4,41.85,0.006,0.0,,1,0
109602,27,39,North,premium,3,73.91,0.226,17.0,,1,0
109603,31,44,London,free,2,48.47,0.106,3.0,,2,0
109604,45,12,South,basic,4,65.94,0.192,25.0,0.41,2,0
109605,20,50,South,free,3,57.29,0.059,6.0,-0.017,0,0
109606,37,4,Wales,basic,6,35.57,0.376,,0.363,0,0
109607,47,53,South,free,3,17.55,0.067,,1.0,3,0
109608,47,18,London,free,5,141.78,0.167,35.0,0.864,0,0
109609,69,16,South,basic,5,83.47,0.023,35.0,0.717,1,0
109610,78,14,London,basic,7,133.3,0.24,12.0,0.286,0,0
109611,63,63,London,basic,4,38.24,0.066,7.0,-0.154,0,0
109612,23,36,Scotland,free,8,68.75,0.138,147.0,,2,0
109613,43,50,South,basic,8,35.4,0.091,,0.951,0,0
109614,63,14,South,free,6,86.19,0.154,,0.079,0,0
109615,55,4,London,free,9,163.39,0.141,42.0,,1,0
109616,46,2,Wales,free,6,157.58,0.093,33.0,-0.154,1,0
109617,45,32,Wales,basic,9,55.91,0.095,36.0,0.302,3,0
109618,43,23,London,free,6,91.3,0.143,13.0,,2,0
109619,54,56,Scotland,free,7,78.31,0.029,244.0,,3,0
109620,29,57,London,free,9,60.1,0.098,6.0,,1,0
109621,50,22,London,free,5,73.7,0.104,2.0,-0.079,0,0
109622,30,31,London,free,5,31.78,0.414,23.0,,1,1
109623,60,27,North,free,10,18.6,0.09,10.0,0.649,2,0
109624,72,49,London,free,2,73.83,0.324,10.0,,0,0
109625,49,45,London,basic,9,25.33,0.188,25.0,,2,1
109626,42,47,London,basic,5,30.15,0.084,35.0,-0.199,1,0
109627,77,4,Scotland,premium,8,40.08,0.004,18.0,0.57,0,0
109628,59,24,London,free,4,156.41,0.127,8.0,-0.046,1,0
109629,44,70,London,free,7,52.06,0.098,,-0.374,0,0
109630,19,24,North,free,2,29.44,0.036,20.0,,1,0
109631,19,12,North,premium,3,23.02,0.334,10.0,-0.104,3,0
109632,31,14,London,free,1,48.2,0.018,55.0,0.634,1,0
109633,32,1,Scotland,premium,6,46.93,0.167,37.0,,2,0
109634,63,56,Scotland,basic,7,24.09,0.087,10.0,0.243,2,0
109635,49,0,London,free,2,59.93,0.031,47.0,,1,0
109636,80,43,Ireland,free,7,17.27,0.052,44.0,,1,0
109637,52,29,Wales,basic,2,25.67,0.43,6.0,0.046,0,0
109638,74,6,North,free,5,141.65,0.192,32.0,-0.139,2,0
109639,52,64,North,basic,7,24.07,0.112,32.0,0.027,1,0
109640,40,54,Scotland,free,4,49.64,0.12,24.0,-0.373,0,1
109641,63,59,North,basic,5,71.35,0.159,13.0,,2,0
109642,46,68,London,premium,9,194.81,0.197,5.0,-0.078,2,0
109643,35,66,North,basic,5,158.26,0.129,73.0,-0.385,1,0
109644,47,51,Wales,basic,7,85.94,0.046,24.0,,0,0
109645,59,38,North,free,8,25.65,0.27,61.0,0.111,3,0
109646,41,50,North,free,7,27.88,0.249,72.0,-0.506,0,0
109647,62,32,London,free,5,38.98,0.028,46.0,,0,0
109648,79,13,South,basic,3,299.88,0.071,6.0,-0.284,2,0
109649,43,28,London,premium,6,77.12,0.003,39.0,-0.411,0,0
109650,36,34,London,free,7,52.37,0.084,8.0,0.016,1,1
109651,43,3,Wales,premium,9,62.1,0.058,2.0,0.445,1,0
109652,70,61,London,free,8,141.32,0.109,15.0,0.207,2,0
109653,29,66,South,free,7,35.56,0.029,182.0,-0.496,3,1
109654,79,30,North,free,6,57.32,0.031,10.0,-0.077,1,0
109655,44,36,London,free,6,46.37,0.103,13.0,,3,0
109656,71,61,North,free,6,32.78,0.043,,0.074,0,0
109657,67,33,Scotland,basic,3,45.67,0.041,28.0,,1,0
109658,67,50,Ireland,basic,7,69.54,0.37,24.0,,1,0
109659,75,37,London,free,5,66.77,0.1,78.0,,0,0
109660,29,19,London,free,5,144.51,0.113,10.0,-0.291,2,0
109661,55,57,London,free,11,35.14,0.132,56.0,0.087,1,0
109662,24,14,South,premium,7,64.11,0.055,24.0,,0,0
109663,36,16,London,free,9,23.57,0.009,4.0,,5,0
109664,20,50,London,premium,5,51.58,0.209,39.0,0.52,0,0
109665,60,51,Ireland,basic,6,18.51,0.069,39.0,0.526,1,0
109666,56,69,North,basic,6,75.82,0.151,29.0,-0.298,1,0
109667,64,51,London,basic,7,193.57,0.16,12.0,,0,0
109668,29,1,London,free,5,111.96,0.272,36.0,-0.234,0,0
109669,38,62,London,basic,5,41.39,0.137,12.0,0.366,0,0
109670,60,30,London,basic,9,107.55,0.188,3.0,0.266,1,0
109671,70,0,Scotland,premium,8,19.23,0.003,109.0,,1,0
109672,73,42,North,free,8,73.89,0.119,11.0,-0.04,0,0
109673,22,12,Wales,premium,3,322.11,0.292,28.0,0.008,2,0
109674,43,30,London,basic,7,73.41,0.387,130.0,-0.002,4,0
109675,18,34,South,basic,8,45.09,0.253,3.0,0.316,2,0
109676,69,5,South,free,6,42.98,0.041,,0.289,2,0
109677,25,62,Scotland,premium,5,65.88,0.09,1.0,-0.261,0,0
109678,69,37,Scotland,basic,4,52.53,0.163,,-0.474,0,0
109679,27,70,South,free,3,38.78,0.088,,0.071,2,1
109680,18,33,North,free,8,48.59,0.068,101.0,-0.264,0,0
109681,73,43,London,free,9,16.85,0.143,7.0,0.007,0,0
109682,45,59,North,premium,7,90.37,0.177,81.0,0.282,1,0
109683,44,15,Scotland,free,3,114.68,0.063,6.0,,2,0
109684,58,66,North,basic,7,87.78,0.011,3.0,-0.226,1,0
109685,35,13,Ireland,basic,9,42.22,0.277,99.0,0.091,0,0
109686,61,72,South,free,1,69.46,0.058,8.0,1.0,1,0
109687,45,46,South,free,11,71.89,0.103,11.0,-0.065,0,0
109688,35,37,North,premium,5,43.75,0.342,26.0,0.348,1,0
109689,42,15,South,free,4,120.78,0.188,86.0,-0.346,1,1
109690,18,41,South,free,2,97.07,0.235,8.0,0.649,0,0
109691,36,40,Wales,basic,4,108.88,0.166,64.0,0.077,1,0
109692,55,71,Wales,basic,9,67.93,0.067,33.0,,0,0
109693,26,60,South,free,6,18.84,0.232,41.0,,0,0
109694,25,35,London,free,8,11.38,0.067,9.0,0.012,0,0
109695,59,28,London,basic,3,38.29,0.152,2.0,,0,0
109696,44,28,South,basic,7,29.87,0.092,11.0,-0.114,1,0
109697,26,27,South,free,8,51.54,0.001,9.0,0.016,2,1
109698,65,0,South,basic,8,24.04,0.253,5.0,0.195,0,0
109699,66,2,North,basic,4,24.16,0.383,0.0,0.156,0,0
109700,20,54,Wales,basic,5,12.93,0.079,43.0,0.074,1,1
109701,30,18,South,premium,4,20.46,0.134,23.0,0.106,1,0
109702,41,30,Wales,free,7,39.39,0.044,28.0,0.54,4,0
109703,64,50,Wales,premium,4,35.57,0.085,12.0,,0,0
109704,22,44,North,free,2,111.47,0.19,,-0.018,1,0
109705,68,26,South,premium,2,42.91,0.5,36.0,0.206,2,0
109706,38,54,London,free,8,17.52,0.072,59.0,0.418,2,0
109707,25,11,North,free,6,44.09,0.117,67.0,0.164,1,0
109708,72,34,South,basic,6,75.07,0.069,35.0,-0.374,3,0
109709,23,7,London,basic,8,10.28,0.012,,0.622,2,0
109710,26,38,South,free,2,126.14,0.082,18.0,,2,0
109711,77,6,Ireland,free,10,72.44,0.164,22.0,,1,0
109712,50,68,North,free,4,143.5,0.032,44.0,,4,0
109713,47,48,Ireland,basic,8,75.19,0.075,32.0,,0,0
109714,61,17,London,free,5,39.92,0.156,,-0.038,1,0
109715,57,44,London,free,10,51.61,0.042,87.0,,2,0
109716,56,25,South,basic,6,38.43,0.005,4.0,-0.31,0,0
109717,19,37,South,free,11,96.32,0.077,60.0,,1,0
109718,52,12,London,basic,5,31.23,0.1,3.0,-0.201,1,0
109719,35,36,London,basic,8,68.35,0.068,,,2,0
109720,68,7,Wales,basic,7,120.45,0.5,16.0,0.832,1,1
109721,49,11,South,free,7,63.31,0.184,13.0,0.442,1,0
109722,25,42,North,free,4,57.04,0.042,,,2,0
109723,73,36,North,free,7,72.49,0.029,1.0,0.145,3,0
109724,35,21,North,free,5,33.47,0.205,4.0,,3,1
109725,35,4,London,free,3,11.83,0.039,8.0,0.919,1,0
109726,76,30,Ireland,free,6,27.06,0.253,5.0,,2,0
109727,66,67,North,basic,5,31.33,0.061,75.0,0.637,2,0
109728,72,51,South,free,6,68.63,0.16,,,2,0
109729,59,4,London,basic,6,28.82,0.327,,,0,0
109730,75,68,London,free,8,31.56,0.06,35.0,0.405,0,0
109731,25,30,Wales,free,6,92.02,0.236,27.0,,0,0
109732,55,42,London,basic,4,71.45,0.351,5.0,,1,1
109733,36,0,South,basic,9,126.13,0.23,26.0,-0.009,0,0
109734,43,22,South,premium,5,50.52,0.17,97.0,-0.342,2,0
109735,32,57,North,basic,9,18.63,0.069,1.0,-0.212,1,0
109736,30,24,North,free,3,242.26,0.251,8.0,0.353,1,0
109737,45,12,Scotland,free,8,83.3,0.067,0.0,,2,0
109738,75,6,South,free,10,36.03,0.251,12.0,,3,0
109739,58,67,South,premium,10,99.72,0.043,0.0,-0.249,2,0
109740,40,59,Scotland,premium,1,62.48,0.021,4.0,-0.205,1,0
109741,45,3,London,free,6,127.95,0.5,16.0,-0.051,1,0
109742,51,67,London,free,12,64.1,0.247,36.0,0.809,2,0
109743,33,59,Scotland,free,4,40.59,0.097,31.0,,2,0
109744,50,26,North,basic,5,66.07,0.29,11.0,-0.204,1,0
109745,61,47,South,free,5,107.51,0.07,26.0,,2,0
109746,33,18,London,premium,8,31.33,0.298,28.0,,3,0
109747,54,18,London,free,7,56.57,0.017,12.0,,2,0
109748,62,52,Scotland,free,2,23.47,0.125,14.0,,0,0
109749,50,14,North,basic,7,76.41,0.204,17.0,0.892,2,0
109750,36,25,Scotland,free,13,56.6,0.294,13.0,0.1,1,1
109751,52,26,South,basic,6,84.96,0.18,1.0,0.355,0,0
109752,67,10,North,free,6,110.32,0.082,16.0,0.089,1,0
109753,31,60,London,free,6,34.25,0.187,1.0,0.319,0,0
109754,54,49,South,basic,7,62.19,0.265,,,2,0
109755,60,62,London,basic,4,64.05,0.116,48.0,0.017,1,0
109756,38,38,London,basic,5,34.71,0.152,8.0,-0.143,1,0
109757,42,12,London,free,6,27.16,0.301,0.0,0.164,0,0
109758,73,20,South,free,7,159.06,0.223,,0.149,0,0
109759,40,25,South,free,6,40.7,0.201,13.0,0.452,1,0
109760,55,68,South,free,7,40.57,0.197,50.0,0.078,1,0
109761,27,17,London,premium,7,45.68,0.13,20.0,-0.158,0,0
109762,76,50,North,basic,9,77.78,0.239,16.0,,2,0
109763,55,8,Wales,free,6,39.12,0.094,13.0,,0,0
109764,65,69,Scotland,basic,5,31.57,0.128,114.0,-0.406,0,0
109765,55,47,North,basic,7,60.76,0.063,7.0,0.396,2,0
109766,40,31,Scotland,basic,5,89.44,0.018,46.0,0.336,0,0
109767,39,25,London,basic,6,75.17,0.028,43.0,0.84,3,0
109768,62,25,Wales,free,4,35.3,0.066,6.0,-0.358,0,1
109769,72,16,London,free,6,25.42,0.079,9.0,0.009,2,0
109770,26,43,London,free,7,27.74,0.177,22.0,-0.126,0,0
109771,71,63,South,premium,7,68.75,0.092,54.0,,0,0
109772,70,17,Ireland,free,7,79.08,0.082,11.0,,0,0
109773,24,54,South,free,5,38.91,0.019,23.0,,0,0
109774,24,41,Wales,basic,6,37.24,0.137,28.0,0.254,2,0
109775,61,56,North,free,5,23.44,0.446,30.0,0.572,0,0
109776,71,56,London,free,6,52.04,0.15,26.0,0.052,0,0
109777,42,2,South,free,8,88.21,0.05,75.0,0.364,0,0
109778,58,1,London,premium,7,34.01,0.099,46.0,,2,0
109779,80,66,Wales,basic,2,113.71,0.109,13.0,-0.131,0,0
109780,38,11,South,premium,5,26.19,0.04,5.0,,1,0
109781,32,41,London,free,5,31.32,0.026,10.0,-0.103,1,0
109782,80,54,London,free,6,48.9,0.091,2.0,0.606,1,0
109783,35,36,Wales,premium,5,60.85,0.078,18.0,0.391,0,0
109784,47,0,Scotland,free,6,45.84,0.078,1.0,0.611,3,0
109785,45,0,South,basic,10,65.64,0.094,27.0,-0.092,1,0
109786,50,48,London,basic,7,63.82,0.048,7.0,0.719,1,0
109787,34,65,South,basic,6,125.21,0.019,4.0,-0.146,2,0
109788,60,25,Wales,premium,4,57.37,0.018,20.0,-0.418,0,1
109789,61,39,North,free,5,43.25,0.037,4.0,-0.714,2,0
109790,30,68,Scotland,free,11,72.27,0.139,11.0,,2,0
109791,48,60,London,basic,6,15.71,0.027,19.0,,0,0
109792,21,39,London,free,2,20.84,0.239,8.0,-0.112,1,0
109793,31,47,North,basic,7,102.27,0.218,36.0,-0.59,2,0
109794,80,70,London,free,8,37.41,0.054,13.0,0.453,1,0
109795,49,58,Scotland,free,7,31.19,0.121,0.0,0.184,1,0
109796,57,30,London,basic,5,74.15,0.265,23.0,0.345,1,0
109797,73,50,London,basic,7,49.82,0.096,37.0,0.629,1,0
109798,62,24,Scotland,basic,9,106.33,0.189,30.0,,0,0
109799,67,67,Wales,basic,4,40.74,0.154,4.0,0.483,2,0
109800,62,6,South,basic,8,132.83,0.006,6.0,0.271,0,0
109801,49,16,Ireland,free,5,42.71,0.018,18.0,0.509,1,0
109802,57,25,South,free,7,104.49,0.066,162.0,,1,0
109803,36,14,Wales,free,5,57.99,0.143,8.0,,1,0
109804,74,43,London,free,7,30.77,0.319,4.0,1.0,0,0
109805,29,52,London,free,5,51.83,0.053,30.0,0.608,1,0
109806,73,65,Scotland,free,9,58.87,0.305,20.0,,2,0
109807,73,36,Wales,basic,4,51.02,0.021,50.0,,2,0
109808,26,45,South,basic,6,31.56,0.197,24.0,,0,0
109809,62,43,London,free,9,148.83,0.059,36.0,-0.041,3,0
109810,80,0,London,basic,6,64.74,0.05,25.0,,0,0
109811,54,51,North,free,4,11.68,0.137,21.0,,0,0
109812,39,1,London,basic,7,62.98,0.074,4.0,0.538,1,0
109813,73,39,Scotland,basic,7,77.86,0.116,,0.599,0,0
109814,50,72,London,basic,4,13.44,0.235,4.0,0.369,1,0
109815,25,57,North,premium,5,33.18,0.12,32.0,,0,0
109816,33,36,South,free,4,104.29,0.5,100.0,0.614,1,0
109817,60,23,South,premium,1,61.09,0.04,56.0,,0,0
109818,46,61,North,free,6,61.16,0.244,35.0,0.864,3,0
109819,31,62,Wales,basic,8,23.59,0.085,12.0,-0.457,1,0
109820,68,26,North,basic,5,30.0,0.338,17.0,0.228,1,1
109821,25,7,North,basic,9,21.09,0.383,4.0,0.345,2,0
109822,31,42,London,basic,3,14.56,0.355,7.0,0.801,0,0
109823,47,46,Scotland,free,9,9.11,0.031,24.0,,0,0
109824,20,68,Wales,free,8,234.7,0.089,38.0,0.434,2,0
109825,42,64,South,basic,6,32.78,0.1,2.0,-0.603,4,0
109826,75,16,London,basic,4,66.57,0.031,14.0,0.112,0,0
109827,77,18,Scotland,basic,5,120.09,0.254,44.0,,0,1
109828,72,72,London,basic,5,60.63,0.049,45.0,0.319,2,0
109829,38,23,North,free,7,51.02,0.08,17.0,0.063,0,1
109830,22,33,Scotland,premium,7,70.16,0.024,,,1,0
109831,69,22,London,free,3,228.88,0.102,9.0,0.139,0,0
109832,41,28,London,premium,4,56.76,0.11,11.0,0.191,2,0
109833,65,41,Wales,basic,6,19.66,0.093,44.0,,1,0
109834,25,21,North,free,7,25.29,0.043,10.0,0.877,2,0
109835,60,30,North,free,3,28.1,0.145,42.0,-0.131,0,0
109836,54,25,London,free,8,47.43,0.092,48.0,,3,0
109837,75,7,Scotland,free,9,23.44,0.061,29.0,,2,0
109838,24,57,Ireland,free,10,35.89,0.041,23.0,0.025,6,0
109839,43,65,Scotland,free,1,48.44,0.017,3.0,0.429,1,0
109840,80,35,North,free,8,108.45,0.114,85.0,,1,0
109841,42,14,London,basic,3,29.0,0.015,11.0,-0.351,0,0
109842,59,46,South,premium,4,82.14,0.036,11.0,,0,0
109843,28,38,London,free,8,64.25,0.235,6.0,,2,1
109844,63,40,South,premium,4,87.98,0.027,6.0,0.534,0,0
109845,35,43,London,free,6,10.21,0.056,4.0,0.055,2,1
109846,54,52,London,free,5,15.48,0.066,17.0,-0.058,0,0
109847,73,2,North,basic,9,18.58,0.052,37.0,,1,0
109848,59,7,London,premium,8,139.4,0.047,9.0,0.496,0,0
109849,47,6,North,free,5,31.41,0.123,42.0,0.614,0,0
109850,29,11,North,basic,4,23.85,0.229,47.0,0.937,0,0
109851,39,70,North,premium,9,49.87,0.023,,0.741,1,0
109852,71,53,Scotland,basic,8,229.55,0.323,18.0,0.092,1,0
109853,31,48,Scotland,free,5,33.64,0.083,2.0,,1,0
109854,59,51,London,free,4,34.03,0.102,3.0,-0.102,1,0
109855,48,2,London,free,4,106.05,0.123,20.0,0.109,0,0
109856,38,15,London,basic,7,64.2,0.068,8.0,-0.243,3,0
109857,63,57,North,basic,5,54.06,0.083,11.0,0.238,1,0
109858,40,33,South,basic,10,38.98,0.141,74.0,,2,0
109859,36,37,London,free,8,66.4,0.088,23.0,,1,0
109860,51,54,North,free,6,8.2,0.036,22.0,0.77,2,0
109861,65,5,North,free,9,65.48,0.235,16.0,0.382,1,0
109862,72,58,Scotland,free,4,22.47,0.341,15.0,0.379,1,0
109863,57,49,South,free,8,150.16,0.225,42.0,0.501,1,0
109864,59,29,Scotland,basic,10,112.4,0.277,15.0,,1,0
109865,67,36,Wales,basic,3,92.29,0.262,15.0,-0.114,0,0
109866,34,5,South,free,11,216.59,0.184,1.0,,1,0
109867,33,14,London,free,5,347.35,0.184,28.0,-0.545,2,0
109868,48,17,Wales,free,10,53.84,0.025,32.0,0.264,0,0
109869,57,64,London,free,8,55.55,0.03,2.0,,2,0
109870,58,8,South,free,10,89.44,0.144,9.0,,2,0
109871,27,21,South,premium,4,83.26,0.035,11.0,0.493,1,0
109872,67,9,South,free,8,10.18,0.071,39.0,0.328,1,0
109873,40,20,Scotland,free,8,44.38,0.035,32.0,0.116,2,0
109874,73,0,London,free,2,28.62,0.249,94.0,,1,1
109875,63,19,Wales,free,7,71.7,0.301,0.0,0.15,2,0
109876,79,52,North,free,7,73.63,0.276,20.0,0.105,1,0
109877,57,56,North,free,5,54.29,0.086,18.0,,2,0
109878,51,27,Wales,basic,8,32.9,0.193,66.0,,1,1
109879,29,51,South,basic,10,36.7,0.05,23.0,,0,0
109880,43,45,North,free,4,194.88,0.176,70.0,0.116,6,0
109881,72,65,Wales,basic,13,9.91,0.134,36.0,0.286,3,0
109882,42,58,Ireland,basic,9,452.31,0.055,9.0,0.659,1,0
109883,21,16,Scotland,free,5,199.37,0.194,20.0,,0,1
